"X","RMS.CDW.ID","General.Offense.Number","Offense.Code","Offense.Code.Extension","Offense.Type","Summary.Offense.Code","Summarized.Offense.Description","Date.Reported","Occurred.Date.or.Date.Range.Start","Occurred.Date.Range.End","Hundred.Block.Location","District.Sector","Zone.Beat","Census.Tract.2000","Longitude","Latitude","Location","Month","Year","Neighborhood"
230895,1295226,2017374508,"2404",1,"VEH-THEFT-AUTO","2400","VEHICLE THEFT","10/08/2017 12:59:00 PM","10/07/2017 05:00:00 PM","10/08/2017 12:59:00 PM","41XX BLOCK OF 41 AV SW","W","W2","9800.4012",-122.384132385,47.565734863,"(47.565734863, -122.384132385)",10,2017,"Junction"
230896,1295227,2017374524,"2404",1,"VEH-THEFT-AUTO","2400","VEHICLE THEFT","10/08/2017 01:05:00 PM","10/07/2017 11:00:00 PM","10/08/2017 01:00:00 PM","79XX BLOCK OF 37 AV SW","W","W3","11500.3017",-122.379318237,47.531639099,"(47.531639099, -122.379318237)",10,2017,"Gatewood"
230897,1295228,2017374589,"2404",1,"VEH-THEFT-AUTO","2400","VEHICLE THEFT","10/08/2017 02:25:00 PM","06/01/2017 12:00:00 AM","06/04/2017 12:00:00 AM","44XX BLOCK OF S HOLLY ST","S","S2","11101.4023",-122.277290344,47.542453766,"(47.542453766, -122.277290344)",10,2017,"Brighton"
230898,1295229,2017372572,"5213",0,"WEAPON-DISCHARGE","5200","WEAPON","10/06/2017 09:55:00 PM","10/06/2017 09:55:00 PM","","58XX BLOCK OF LAKE WASHINGTON BV S","R","R3","10200.2034",-122.258071899,47.550617218,"(47.550617218, -122.258071899)",10,2017,"Seward Park"
230899,1295230,2017372901,"X",32,"ILLEGAL DUMPING","X","ILLEGAL DUMPING","10/07/2017 04:09:00 AM","10/07/2017 04:09:00 AM","","97XX BLOCK OF RAINIER AV S","S","S3","11800.1018",-122.253616333,47.51568985,"(47.51568985, -122.253616333)",10,2017,"Rainier Beach"
230900,1295231,2017909134,"X",48,"PROPERTY LOST","X","LOST PROPERTY","10/07/2017 08:16:00 PM","10/05/2017 08:10:00 PM","10/05/2017 11:50:00 PM","UNIVERSITY WY NE / NE 52 ST","U","U1","4400.4009",-122.313049316,47.666435242,"(47.666435242, -122.313049316)",10,2017,"University District"
230901,1295232,2017374773,"2304",2,"THEFT-LICENSE PLATE","2300","OTHER PROPERTY","10/08/2017 05:27:00 PM","10/07/2017 06:00:00 PM","10/08/2017 05:20:00 PM","94XX BLOCK OF 35 AV SW","W","W3","11600.4016",-122.376853943,47.518383026,"(47.518383026, -122.376853943)",10,2017,"Fauntleroy"
230902,1295233,2017373928,"1313",0,"ASSLT-NONAGG","1300","ASSAULT","10/07/2017 11:07:00 PM","10/07/2017 11:07:00 PM","","17XX BLOCK OF E OLIVE WY","E","E1","7402.1009",-122.323272705,47.619842529,"(47.619842529, -122.323272705)",10,2017,"Capitol Hill"
230904,1295235,2017374259,"2304",2,"THEFT-LICENSE PLATE","2300","OTHER PROPERTY","10/08/2017 07:42:00 AM","09/02/2017 09:00:00 AM","10/07/2017 01:00:00 PM","55XX BLOCK OF S ORCAS ST","R","R3","10200.1040",-122.263427734,47.551109314,"(47.551109314, -122.263427734)",10,2017,"Seward Park"
230905,1295236,2017374356,"2404",1,"VEH-THEFT-AUTO","2400","VEHICLE THEFT","10/08/2017 10:09:00 AM","10/06/2017 01:00:00 AM","10/08/2017 08:00:00 AM","25XX BLOCK OF 29 AV S","R","R2","9500.4003",-122.295181274,47.579250336,"(47.579250336, -122.295181274)",10,2017,"Mt. Baker"
230906,1295237,2017374095,"1313",0,"ASSLT-NONAGG","1300","ASSAULT","10/08/2017 02:02:00 AM","10/08/2017 02:02:00 AM","","YESLER WY / OCCIDENTAL AV S","K","K2","8100.1057",-122.332870483,47.601718903,"(47.601718903, -122.332870483)",10,2017,"Pioneer Square"
230907,1295238,2017374495,"2404",1,"VEH-THEFT-AUTO","2400","VEHICLE THEFT","10/08/2017 12:46:00 PM","10/07/2017 03:30:00 PM","10/07/2017 06:30:00 PM","135XX BLOCK OF AURORA AV N","N","N2","600.1004",-122.345024109,47.727767944,"(47.727767944, -122.345024109)",10,2017,"Haller Lake"
230908,1295239,2017373687,"1313",0,"ASSLT-NONAGG","1300","ASSAULT","10/07/2017 07:52:00 PM","10/07/2017 07:45:00 PM","","25XX BLOCK OF 1 AV","D","D1","8001.4002",-122.349212646,47.614971161,"(47.614971161, -122.349212646)",10,2017,"Belltown"
230909,1295240,2017370567,"1313",0,"ASSLT-NONAGG","1300","ASSAULT","10/05/2017 04:57:00 PM","10/05/2017 09:00:00 AM","","120XX BLOCK OF 5 AV NE","L","L1","600.5006",-122.323509216,47.716766357,"(47.716766357, -122.323509216)",10,2017,"Pinehurst"
230911,1295242,2017374351,"2404",1,"VEH-THEFT-AUTO","2400","VEHICLE THEFT","10/08/2017 10:02:00 AM","10/07/2017 06:00:00 PM","10/08/2017 09:30:00 AM","51XX BLOCK OF S OTHELLO ST","S","S2","11102.4006",-122.26877594,47.536979675,"(47.536979675, -122.26877594)",10,2017,"Brighton"
230928,1295294,2017369586,"5707",0,"TRESPASS","5700","TRESPASS","10/05/2017 01:09:00 AM","10/05/2017 01:09:00 AM","","36XX BLOCK OF GREENWOOD AV N","B","B2","4800.3054",-122.355491638,47.653312683,"(47.653312683, -122.355491638)",10,2017,"Fremont"
230929,1295295,2017369057,"5212",0,"WEAPON-POSSESSION","5200","WEAPON","10/04/2017 02:15:00 PM","10/04/2017 02:15:00 PM","","SUMMIT AV / E PINE ST","E","E1","8400.1004",-122.325531006,47.615219116,"(47.615219116, -122.325531006)",10,2017,"Capitol Hill"
230930,1295296,2017369759,"1305",0,"ASSLT-AGG-WEAPON","1300","ASSAULT","10/05/2017 02:03:00 AM","10/05/2017 02:03:00 AM","","17XX BLOCK OF SUMMIT AV","E","E1","7402.3007",-122.325553894,47.617038727,"(47.617038727, -122.325553894)",10,2017,"Capitol Hill"
230931,1295297,2017371632,"2304",2,"THEFT-LICENSE PLATE","2300","OTHER PROPERTY","10/06/2017 11:05:00 AM","10/01/2017 12:00:00 AM","10/06/2017 11:05:00 AM","43XX BLOCK OF 12 AV NE","U","U2","5301.3003",-122.315460205,47.660552979,"(47.660552979, -122.315460205)",10,2017,"University District"
230932,1295298,2017909064,"2903",0,"PROPERTY DAMAGE-NON RESIDENTIA","2900","PROPERTY DAMAGE","10/03/2017 03:27:00 PM","10/03/2017 12:00:00 AM","10/03/2017 03:00:00 AM","38XX BLOCK OF 41 AV NE","U","U3","4100.5010",-122.283958435,47.657085419,"(47.657085419, -122.283958435)",10,2017,"Laurelhurst"
230933,1295299,2017369504,"1304",0,"ASSLT-AGG-GUN","1300","ASSAULT","10/04/2017 08:08:00 PM","10/04/2017 08:08:00 PM","","RAINIER AV S / SEWARD PARK AV S","S","S3","11800.6017",-122.262779236,47.520114899,"(47.520114899, -122.262779236)",10,2017,"Rainier Beach"
230934,1295300,2017370015,"2404",8,"VEH-THEFT-TRUCK","2400","VEHICLE THEFT","10/05/2017 08:21:00 AM","10/04/2017 08:00:00 PM","10/05/2017 08:00:00 AM","38 AV S / S MYRTLE ST","S","S1","11001.2006",-122.284744263,47.538879395,"(47.538879395, -122.284744263)",10,2017,"Holly Park"
